name,country,source,website,email,phone,address,industry,sub_industry,contact_person,contact_title,products_services,tender_categories,source_url,notes
Nature My Therapy,Jamaica,JMEA,,hello@naturemytherapy.com,18768712959,,"food, Beverage and Tobacco",,,,"Cold-pressed juice, Herbal Teas, Frozen Desserts, Detox Boxs, Wellness Shots, Wellness Journals.",,https://jmea.org/listing/nature-my-therapy/,
Nestle Jamaica Limited,Jamaica,JMEA,,ockino.petrie@jm.nestle.com,8769261300,,Professional Services,,,,Nestlé’s purpose is to enhance quality of life and contribute to a healthier future. We want to help shape a better and healthier world. We also want to inspire people to live healthier lives. This is how we contribute to society while ensuring the long-term success of our company.,,https://jmea.org/listing/nestle-jamaica-limited/,
Netty`s Farm,Jamaica,JMEA,,nettysfarmjamaica@gmail.com,8768559081,,"food, Beverage and Tobacco",,,,"Kombucha (Fermented Beverage), Kimchi (Fermented Vegetables)",,https://jmea.org/listing/nettys-farm/,
New Era Fencing Limited,Jamaica,JMEA,,newerafencing@cwjamaica.com,8766304104,,Building material,,,,"Manufactures Fence Product, Construction, Chain link Construction",,https://jmea.org/listing/new-era-fencing-limited/,
Newport-Fersan (Jamaica) Limited,Jamaica,JMEA,,dvaldez@newportfersan.com,8769675815,,Chemicals and Pharmaceuticals,,,,"Granular Fertilizer, Soluble Fertilizer, Herbicide, Knapsack Sprayers, Specialized Fertilizer, Humic acid",,https://jmea.org/listing/newport-fersan-jamaica-limited/,
Office Outlet Limited,Jamaica,JMEA,,officeoutletja@gmail.com,8769771334,,Professional Services,,,,"Office Outlet Jamaica provides high quality office equipment and solutions that assist businesses to operate more efficiently and improve employee wellness. Shred Mobile service by Office Outlet, offers a secure records destruction services that comes to you quickly and economically shreds and disposes of obsolete data that businesses are required by law to store for up to seven years. Shred Mobile service also offers a drop-off or off-site shredding for those with smaller quantities to shred. An advantage of using the Shred Mobile services is a reduction of the health risks associated with illegal ‘open-burning’, while also reducing the pressures on our over-whelmed disposal sites. Office Outlet works with its partners ensuring that all paper waste is recycled. Also, from ShredMobile is a computer hard drive destruction service that offers the degaussing & crushing of PC/Laptop hard drives, mobile phones and data tapes. Shred Mobile even offers to safely destroy uniforms, expired food products and pharmaceuticals.",,https://jmea.org/listing/office-outlet-limited/,
Offshore Packaging Ltd,Jamaica,JMEA,,offshorepackaging@gmail.com,8763027429,,"food, Beverage and Tobacco",,,,"Raw scotch bonnet pepper, Raw Tumeric, Breadfruit (sliced and Roasted), Raw pimento, Pepper mash and pepper sauce",,https://jmea.org/listing/offshore-packaging-ltd/,
Old Reid Corporation Limited,Jamaica,JMEA,,wcampbell@aol.com,8764031543,,Beverages,,,,Manufactures Jamaican Rum,,https://jmea.org/listing/old-reid-corporation-limited/,
Omni Industries Limited,Jamaica,JMEA,,vgwhite@omnijamaica.com,8769843061,,"Packaging, Paper, and Printing",,,,"PVC Pipes And Fittings, Industrial Crates, Buckets, Washtubs, Hose, Garbage Bins, Chairs, Safety Helmets, Plastic Bottles, Housewares And Plastic Laundry Products (Baths, Laundry Basket, Tub, Basin, Pails, etc.)",,https://jmea.org/listing/omni-industries-limited/,
One on One Educational Services,Jamaica,JMEA,,ricardo.allen@1on1ts.com,8763487679,,Professional Services,,,,"Provides Educational Software Products, Software As A Service Products",,https://jmea.org/listing/one-on-one-educational-services/,
Order Pro Limited,Jamaica,JMEA,,orderproltd@gmail.com,8768409067,,Beverages,,,,"Manufactures Bottle Purified water, Water Accessories, Water Refill",,https://jmea.org/listing/order-pro-limited/,
Oscar Chin-Loy Limited,Jamaica,JMEA,,vstern@oscarchinloyltd.com,8769851428,,Food and Tobacco,,,,"Manufactures Kola Nut (Whole, Ground And Kibbled) And Quassia Weed",,https://jmea.org/listing/oscar-chin-loy-limited/,
Outland Hurders Farmstead Creamery,Jamaica,JMEA,,outlandhurdersja@gmail.com,8764252912,,Food and Tobacco,,,,Manufactures Artisan Cheeses,,https://jmea.org/listing/outland-hurders-farmstead-creamery/,
OXX Systems Limited,Jamaica,JMEA,,info@oxxsystem.com,8763603827,,Chemicals and Pharmaceuticals,,,,"Distributes Shampoo, Conditioner And Hair Booster",,https://jmea.org/listing/oxx-systems-limited/,
P. A. Benjamin Manufacturing Company Limited,Jamaica,JMEA,,pabenjamin@cwjamaica.com,8769228350,,Chemicals and Pharmaceuticals,,,,"Manufactures Pharmaceuticals Including Alcohol, Cosmetics, Personal Care, Food Flavorings, Savories And Household Cleaners; Hand Sanitizers",,https://jmea.org/listing/p-a-benjamin-manufacturing-company-limited/,
Panoptica Logistics Limited,Jamaica,JMEA,,lotoya@gopanoptica.com,8765504595,,Professional Services,,,,"Provides Third Party Logistics Services, Transport Service, Human Capital, Business Consulting",,https://jmea.org/listing/panoptica-logistics-limited/,
Paperboy Ja,Jamaica,JMEA,,accounts@paperboyja.com,8769225483,,"Packaging, Paper, and Printing",,,,"Printing Newspaper, Large Format Printing, ID Cards, Digital Printing",,https://jmea.org/listing/paperboy-ja/,
Paramount Trading (Jamaica) Limited,Jamaica,JMEA,,hgraham@paramountjm.com,8769239043,,Chemicals and Pharmaceuticals,,,,"Distributes Lubricants, Cleaning And Sanitation Products, Construction, Engineering services; The Walkers Wood Line Of Processed Foods",,https://jmea.org/listing/paramount-trading-jamaica-limited/,
Parang Industries Limited,Jamaica,JMEA,,iangarbutt@cwjamaica.com,8769266449,,Chemicals and Pharmaceuticals,,,,Provides Cosmetics And Household Cleaners; Hand Sanitizers,,https://jmea.org/listing/parang-industries-limited/,
Paris Ruby Gourmet,Jamaica,JMEA,,parisrubycakes@gmail.com,8762238764,,Food and Tobacco,,,,Manufactures Baked Cake And Pastries,,https://jmea.org/listing/paris-ruby-gourmet/,
Parkland Industrial Co. Ltd.,Jamaica,JMEA,,areid@parklandindustrial.com,8766186187,,"Packaging, Paper, and Printing",,,,"A manufacturing and trading company specializing in plastic, and steel industrial packaging. They supply PET Bottles used for water, honey, juice, and very mild household products. They also supply plastic and metal drums and pails of various sizes, accessories including hand sanitizer dispensers and stations, water pumps, stretch wraps, caps, and lids for products.",,https://jmea.org/listing/parkland-industrial-co-ltd/,
PBAS Group,Jamaica,JMEA,,nicola.johnson@pbasltd.net,8767073478,,Professional Services,,,,Provides Business Process Outsourcing,,https://jmea.org/listing/pbas-group/,
PDP Evans Import Export Company Limited,Jamaica,JMEA,,pdpevanscolimited@gmail.com,8764246643,,Food and Tobacco,,,,"Manufactures Ginger, Yams, Sweet Potatoes, Pumpkins And Bananas",,https://jmea.org/listing/pdp-evans-import-export-company-limited/,
Pear Tree Press Limited,Jamaica,JMEA,,adam@myptx.com,8769265859,,"Packaging, Paper, and Printing",,,,"Flyers, Labels, Brochures, Books, Magazines, Annual Reports, Letterheads And Other Forms Calendar, etc.",,https://jmea.org/listing/pear-tree-press-limited/,
PearlBrand Island Foods,Jamaica,JMEA,,pearlynwill@outlook.com,8763974398,,Food and Tobacco,,,,"Manufactures Scotch Bonnet Pepper Jellies (Original, Ginger, Pineapple), 3-In-1 Gift And Souvenir Items",,https://jmea.org/listing/pearlbrand-island-foods/,
Pepsi Cola Jamaica Bottling Company Limited,Jamaica,JMEA,,asacasa@cbc.co,8767573839,,Beverages,,,,"Manufactures Carbonated And Noncarbonated Beverages Pepsi, 7up, Ting, Mountain Dew, Ginger Beer And Bottled Water (Essential).",,https://jmea.org/listing/pepsi-cola-jamaica-bottling-company-limited/,
Perez Y Cia Jamaica Limited,Jamaica,JMEA,,maurice.livingstone@perezycia.com,8769374444,,Professional Services,,,,"Provides Forwarding And Logistics Services, Ships Supplies And Husbandry Services, Customs Brokerage, Clearance And Delivery Services, Air And Sea Freight, Liner Representation.",,https://jmea.org/listing/pepsico-caribbean/,
Perfect Hair & Skin Products,Jamaica,JMEA,,perfectcosmetics@hotmail.com,8763560556,,Chemicals and Pharmaceuticals,,,,"Provides Jamaican Black Castor Oil, Shampoos, Moisturizers",,https://jmea.org/listing/perfect-hair-skin-products/,
Perishables Jamaica Limited,Jamaica,JMEA,,topst_2000@yahoo.com,8769294431,,Food and Tobacco,,,,"Manufactures Cerasee Tea, Herbal Tea, Peppermint And Pep ‘O’ Mint Tea Bags (TOPS)",,https://jmea.org/listing/perishables-jamaica-limited/,
Perry’s Manufacturing Company Limited,Jamaica,JMEA,,perrysmfg@cwjamaica.com,8769234810,,"Chemicals and Pharmaceuticals, Textile, Apparel and Leather",,,,"Chef Jackets, Chef Pants, Chef Hats, Aprons, Napkins, Tablecloths, Bed Linens, Bath Linens, Shower Curtains, Hand Sanitizers, Rubbing AlcoholsClose",,https://jmea.org/listing/perrys-manufacturing-company-limited/,
Petrojam Limited,Jamaica,JMEA,,wlw@petrojam.com,8769238611,,"Electricity, Gas, and Petroleum",,,,"Gasoline, Diesel Oil, Fuel Oil, Turbo Fuel/Kerosene, LPG.",,https://jmea.org/listing/petrojam-limited/,
Phil’s Incorporation Limited,Jamaica,JMEA,,info@philshardwaresupplies.com,8766181880,,"Bedding, Furniture and Wood",,,,Building Essentials; Hardware Products,,https://jmea.org/listing/phils-incorporation-limited/,
Pickle Mi Pickle,Jamaica,JMEA,,janellewilkinson24@gmail.com,8762274777,,"food, Beverage and Tobacco",,,,Building Essentials; Hardware Products,,https://jmea.org/listing/pickle-mi-pickle/,
Pings Distributors Limited,Jamaica,JMEA,,pings@flowja.com,8769234992,,Food and Tobacco,,,,"Manufactures Syrup And Bulk Wine, Ketchup, Oil, Vinegar",,https://jmea.org/listing/pings-distributors-limited/,
Pioneer Chocolate Company Limited,Jamaica,JMEA,,rrcpcc@cwjamaica.com,8769634216,,Food and Tobacco,,,,"Manufactures Chocolate And Cocoa Based Products, Confectionery And Syrups",,https://jmea.org/listing/pioneer-chocolate-company-limited/,
Poly Pak (Jamaica) Limited,Jamaica,JMEA,,polypakjalimited@gmail.com,8769295411,,"Packaging, Paper, and Printing",,,,Plastic Bags (Printed and Plain),,https://jmea.org/listing/poly-pak-jamaica-limited/,
Poly Pet Company Limited,Jamaica,JMEA,,info@polypetcompany.com,8767586442,,"Packaging, Paper, and Printing",,,,Manufactures Plastic Bottles (HDPE and PET),,https://jmea.org/listing/poly-pet-company-limited/,
Portland Authentic Jerk & Food Processing Limited,Jamaica,JMEA,,admin@portlandauthenticjerk.net,8769331792,,Food and Tobacco,,,,"PORTLAND AUTHENTIC JERK SEASONING, IT IS USE FOR JERKING, MAKING DIPS, ENHANCING THE FLAVOUR OF YOUR MEAT OR SEAFOOD, SARDINE, TUNA, MACKEREL, MACARONI & CHEESE. WE ARE IN SUPERMARKETS, WHOLESALE GROCERS, GIFT SHOPS, AT THE AIRPORTS, CORNERSHOPS OR YOU CAN CALL US. IT IS ORGANIC, NO SUGAR, NO MSG AND NO ARTIFICIAL COLORING.",,https://jmea.org/listing/portland-authentic-jerk-food-processing-limited/,
Preelabs Limited,Jamaica,JMEA,,info@preelabs.com,8767767965,,"Electricals, Electronics and Automotives",,,,PowerPree Smart Energy Monitoring And Control Device; Waterpree; Motionpree; Pree Sensors; Pree Handwashing Stations; Faceshields,,https://jmea.org/listing/preelabs-limited/,
Premier Reprographic Services Limited,Jamaica,JMEA,,premier.reprographic@gmail.com,8766327775,,"Packaging, Paper, and Printing",,,,Plotting • Blueprinting • Scanning • Blueprint Paper Sales • Bond Paper Sales Express Night Service,,https://jmea.org/listing/premier-reprographic-services-limited/,
Prime Development Limited,Jamaica,JMEA,,michaeltodd@primejamaica.com,8769291852,,Professional Services,,,,Provides General Building Contractors,,https://jmea.org/listing/prime-development-limited/,
Print Big Limited,Jamaica,JMEA,,admin@printbigja.com,8769396625,,"Packaging, Paper, and Printing",,,,"Provides Vehicle Wraps, Glass Window Displays, Billboards, Architectural Designs, etc",,https://jmea.org/listing/print-big-limited/,
Print Digital/National Outdoor Advertising,Jamaica,JMEA,,info@iprintjamaica.com,8769080266,,"Packaging, Paper, and Printing",,,,"Provides Printing And Fabrication Lit Signs, Banners And Routed Signs",,https://jmea.org/listing/print-digital-national-outdoor-advertising/,
Private Sector Organization Of Jamaica,Jamaica,JMEA,,patrenew@psoj.org,87692769578,,Professional Services,,,,Provides Business Development Services,,https://jmea.org/listing/private-sector-organization-of-jamaica/,
Proactive Solutions,Jamaica,JMEA,,pgaynor02@gmail.com,8763834988,,Professional Services,,,,Provides Business Development Services,,https://jmea.org/listing/proactive-solutions/,
Productive Business Solutions Jamaica Limited,Jamaica,JMEA,,vennis.williamson@pbs.group,87692634908,,"Packaging, Paper, and Printing",,,,"Provides Copy Paper, Scanner, Service, Printing Supplies etc.",,https://jmea.org/listing/productive-business-solutions-jamaica-limited/,
Promotions and Print Essentials Limited (SignARama/Concept Promotions),Jamaica,JMEA,,amckay@conceptpromotion.com,876604209,,"Packaging, Paper, and Printing",,,,Provides Outdoor And Indoor signs,,https://jmea.org/listing/promotions-and-print-essentials-limited-signarama-concept-promotions/,
Pure Chocolate Limited,Jamaica,JMEA,,info@purechocolatecompany.com,8768629787,,Food and Tobacco,,,,Manufactures Artisan Tree To Bar Chocolate Products And Services,,https://jmea.org/listing/pure-chocolate-limited/,
Pure National Limited,Jamaica,JMEA,,theresalindo@purenationallimited.com,8765645077,,Food and Tobacco,,,,Manufactures Pure National Ice Happy Ice Merchandizers / Freezers Bottled Water Co-Packing Emergency Relief (With Water And Ice)Pure National Ice Happy Ice Merchandizers / Freezers Bottled Water Co-Packing Emergency Relief (With Water And Ice),,https://jmea.org/listing/pure-national-limited/,
Purrfit Tours and Services,Jamaica,JMEA,,theresalindo@purenationallimited.com,8764714845,,Professional Services,,,,"Provides Export Of Finished Products Such As Rums, Wines, Seasonings And Pharmaceutical Products",,https://jmea.org/listing/purrfit-tours-and-services/,
PwC Jamaica/ PricewaterhouseCoopers,Jamaica,JMEA,,natalie.fearon@jm.pwc.com,8769226230,,Professional Services,,,,Provides Accounting Services,,https://jmea.org/listing/pwc-jamaica-pricewaterhousecoopers/,
Quality Chemicals Limited,Jamaica,JMEA,,afrankson@qualitychemja.com,8769232046,,Chemicals and Pharmaceuticals,,,,Provides Cleaning Products And Solvents,,https://jmea.org/listing/quality-chemicals-limited/,
Quality Incorporation Limited,Jamaica,JMEA,,krishnavaswani@hotmail.com,8767587447,,"Packaging, Paper, and Printing",,,,"Provides Toilet Tissue, Jumbo Roll Tissue, Napkins And Industrial Towels.",,https://jmea.org/listing/quality-incorporation-limited/,
Quality Systems Solutions & Initiatives (QSSI),Jamaica,JMEA,,qssi.global@gmail.com,8766208934,,Professional Services,,,,"Consultancy Organization That Provides Training, Auditing And Implementation Services In International Standards Such As ISO 9001, ISO 22000, ISO 17025, BRC, SQF And HACCP",,https://jmea.org/listing/quality-systems-solutions-initiatives-qssi/,
Quality Wall & Floor Products Limited,Jamaica,JMEA,,habibgeorge3@gmail.com,8769677548,,Mineral and Metal,,,,"Provides Thinset, Grout, Bondcrete And Joint Compound And Skim Coat",,https://jmea.org/listing/quality-wall-floor-products-limited/,
Quick Service Restaurant,Jamaica,JMEA,,revejewellery2006@gmail.com,8769082498,,"Food and Tobacco, Jewellery and Other Manufacturing",,,,Metal Jewellry,,https://jmea.org/listing/quick-service-restaurant/,
R.A.D Industries & Services Limited,Jamaica,JMEA,,radindustries2@gmail.com,8769552042,,Mineral and Metal,,,,Manufacturers Of Sliding Doors And Windows,,https://jmea.org/listing/r-a-d-industries-services-limited/,
Rainforest Seafoods (Rainforest Caribbean),Jamaica,JMEA,,rlyn@rainforestseafoods.com,8769203148,,Food and Tobacco,,,,"Manufactures Seafood, Beef, Pork, Vegetables, Fries",,https://jmea.org/listing/rainforest-seafoods-rainforest-caribbean/,
Ralaica Enterprises Limited,Jamaica,JMEA,,ralaicatrading@hotmail.com,8769674042,,"Food and Tobacco, Professional Services",,,,"Importation Of Textiles, Trimmings And Readymade Uniform Khaki",,https://jmea.org/listing/ralaica-enterprises-limited/,
Rasta Nuwaupian Traders,Jamaica,JMEA,,geddeslaird@gmail.com,8765632510,,"Food and Tobacco, Professional Services",,,,"Provides Roots Wine, Body Butter, African Black Soap, Herbal Tonics, Nutraceuticals",,https://jmea.org/listing/rasta-nuwaupian-traders/,
Real Botanics,Jamaica,JMEA,,realbotanics@gmail.com,8763150677,,Chemicals and Pharmaceuticals,,,,"Manufacturers Of Shower Gel, Scented Candles And Sugar Scrubs",,https://jmea.org/listing/real-botanics/,
Real Woods Limited,Jamaica,JMEA,,millwork@real-woods.com,8766105866,,"Bedding, Furniture and Wood",,,,"Provides Wooden Fixture & Cabinetry, Architectural Molding, Custom Architectural Millwork",,https://jmea.org/listing/real-woods-limited/,
RealDecoy Global Services,Jamaica,JMEA,,nmorrison@realdecoy.com,8769084255,,Professional Services,,,,"Provides Social Media Management, Digital Marketing, Google Analytics, UX Design, Custom Software, Content Management, Conversion Rate Optimization, Managed Application Services, Application Development",,https://jmea.org/listing/realdecoy-global-services/,
Red River Limited,Jamaica,JMEA,,dchaichang@redriverboxes.com,8769013770,,"Packaging, Paper, and Printing",,,,"Provides Corrugated Cartons, Trays And Partitions.",,https://jmea.org/listing/red-river-limited/,
Red Stripe,Jamaica,JMEA,,dianne.ashton-smith@heineken.com,8766752208,,Beverages,,,,"Manufactures Brewed Products Lagers, Stouts, Malts And Spirit Based Compounds",,https://jmea.org/listing/red-stripe/,
Regal Pastries Jamaica Ltd.,Jamaica,JMEA,,info@regalpastriesja.com,8763969517,,"food, Beverage and Tobacco",,,,Coco Mocha Chilled Coffee Drink,,https://jmea.org/listing/regal-pastries-jamaica-ltd/,
Regency Blinds,Jamaica,JMEA,,sales@regency-blinds.com,8769298663,,Mineral and Metal,,,,"Manufactures Awning, Shades And Blinds",,https://jmea.org/listing/regency-blinds/,
Reggae Caramella Limited,Jamaica,JMEA,,reggaecaramella@gmail.com,8763305001,,Food and Tobacco,,,,Produces assorted Jamaican Treats,,https://jmea.org/listing/reggae-caramella-limited/,
Rencar Manufacturing Limited,Jamaica,JMEA,,carolachin@yahoo.com,8764966666,,"Bedding, Furniture and Wood",,,,"Residential And Commercial Kitchen Cabinets, Countertops, Moldings, Doors And Furniture",,https://jmea.org/listing/rencar-manufacturing-limited/,
Restaurants of Jamaica Limited,Jamaica,JMEA,,admin@rojgroup.biz,8769416912,,Food and Tobacco,,,,Quick Service Restaurant,,https://jmea.org/listing/restaurants-of-jamaica-limited/,
Rhino Jamaica,Jamaica,JMEA,,marketing@rhinojamaica.com,8769018265,,Rubber and Plastic,,,,"Rhino Water Tanks, Rhino Septic Tanks, Pentax Pumps, Other Plastic Products",,https://jmea.org/listing/rhino-jamaica/,
Ricketts Aluminum Fabricators,Jamaica,JMEA,,verlenewillocks@gmail.com,8763312512,,Mineral and Metal,,,,"Provides Aluminum Windows, Doors And Panels",,https://jmea.org/listing/ricketts-aluminum-fabricators/,
RJ Rums and Spirirts Ltd.,Jamaica,JMEA,,udcrick@gmail.com,8765792760,,Beverages,,,,Manufacturers Of Rums And Spirits,,https://jmea.org/listing/rj-rums-and-spirirts-ltd/,
Roast Speciality Meats Ltd.,Jamaica,JMEA,,simon@roastmeatsja.com,8768672002,,"food, Beverage and Tobacco",,,,"Smoked Meats, Pepper Sauces, Seasoning Blends",,https://jmea.org/listing/roast-speciality-meats-ltd/,
Robertson Export,Jamaica,JMEA,,robertson.re@gmail.com,8762253012,,Chemicals and Pharmaceuticals,,,,Provides Bar Soaps Made With Cocoa Butter Under The ‘Renu Cocoa Butter’ Brand,,https://jmea.org/listing/robertson-export/,
Role Beauty Limited,Jamaica,JMEA,,wanni.d@gmail.com,8763835947,,Chemicals and Pharmaceuticals,,,,Facial Cleansers,,https://jmea.org/listing/role-beauty-limited/,
Roll Labels & Packaging Limited,Jamaica,JMEA,,mbaldwinrolllabel@gmail.com,8766155887,,"Packaging, Paper, and Printing",,,,"Provides Labels, Boxes, Packaging Material ( Sachets); Commercial Printing",,https://jmea.org/listing/roll-labels-packaging-limited/,
RUBiS Energy Jamaica & Massy Gas Products,Jamaica,JMEA,,mbaldwinrolllabel@gmail.com,8769287301,,"Electricity, Gas, and Petroleum",,,,"Provides Retail Gas, LubricantsProvides Retail Gas, Lubricants",,https://jmea.org/listing/rubis-energy-jamaica-massy-gas-products/,
Rural Hardware and Building Construction Limited,Jamaica,JMEA,,ruralhardwareconstruction@gmail.com,8768998794,,Construction and Building Wares,,,,Provides Hardware And Construction,,https://jmea.org/listing/rural-hardware-and-building-construction-limited/,
S&G Limestone,Jamaica,JMEA,,bob.maher@sglimestone.com,8763838312,,Mineral and Metal,,,,"Provides 6″ & 8″ Blocks, 5/8 & 3/8 Stone, Block Mix",,https://jmea.org/listing/sg-limestone/,
S&G Road Surfacing Materials Limited,Jamaica,JMEA,,sgroad@hotmail.com,8766034230,,Mineral and Metal,,,,"Stone Dust, 3/8th Stone, 5/8th Stone, Blockmix, All Purpose Material, Fill and Dump Material, Road Base, Crusher Run Material, Boulders, 8″ Blocks, 6″ Blocks, 4″ Blocks, Mobile Jaw Crushers Rental, Mobile Warrior Scalping Screens Rental, Mobile Secondary Crushers Rental, Mobile Chieftan Final Screens Rental, Excavators ( CAT, VOLVO, CASE) Rental, Front End Loaders Rental, Dump Trucks Rental, Drills Rental",,https://jmea.org/listing/sg-road-surfacing-materials-limited/,
Sagicor Investments Jamaica Limited,Jamaica,JMEA,,mischamcleodhines@sagicor.com,8768236233,,Professional Services,,,,"Provides Wealth Management Services, Research, Treasury And Trading Brokerage Services And Capital Markets.",,https://jmea.org/listing/sagicor-investments-jamaica-limited/,
Salada Foods Jamaica Limited,Jamaica,JMEA,,info@saladafoodsja.com,87692371146,,Beverages,,,,Service – Contract Manufacturing for Instant Powder Products + Roasted Coffee – Jamaica Mountain Peak: Roasted Whole Beans (8oz & 16oz Packets); Roasted & Grounded Packets (8oz & 16oz),,https://jmea.org/listing/salada-foods-jamaica-limited/,
Sanitact,Jamaica,JMEA,,sanitact@ymail.com,8769062128,,Chemicals and Pharmaceuticals,,,,"Manufactures All-Purpose Cleaner, Dishwashing Liquid, Bleach And Fabric Softener",,https://jmea.org/listing/sanitact/,
Sankhard Company Limited,Jamaica,JMEA,,info@springvaleproducts.com,8768900966,,Food and Tobacco,,,,"The Springvale vinaigrette are the flagship products developed with the idea of utilizing local Jamaican ingredients: primarily GUAVA, SORREL, OTAHEITI APPLE, JUNE PLUM and Spicy MANGO. These are in 8oz glasses bottles. Springvale uses fresh-sourced produce (fruits, herbs and vegetables that have recently been harvested) to make its products. The vinaigrette may be used as marinades for meat and other protein dishes thereby fulfilling the mantra of being “Your Everything Dressing”. Similarly, our line of Springvale OMD! (Oh My Dressing!) Salad Dressings showcase the diversity of Jamaican cuisine with flavours such as MANGO-GINGER, JUNE PLUM-LEMONGRASS BASIL, GUAVA-ROSEMARY, CARIBBEAN and CUCUMBER-CITRUS as well as Fruit-based THOUSAND ISLAND and CREAMY ISLAND and may also be used as dips alongside favourite party snacks; found in both 8 0z and 16 oz glass and PET bottles. In 2015 we added PUMPKIN ketchup in 8oz, 10oz, 20oz bottles and in 2016 we added the chutneys (SORREL, MANGO, JACK FRUIT and PAPAYA) IN 4oz glass bottles. The Springvale Soups are the latest initiative in the offerings; Creamy Pumpkin Coconut Soups (Regular, Spicy and with Gungo Peas) as well as, Creamy Callaloo Coconut Soups in 15oz cans and with pouches coming soon. SANKHARD also produces innovative products for other companies and support their product development, marketing and distribution processes where necessary.",,https://jmea.org/listing/sankhard-company-limited/,
Sanmerna Paper Products Limited,Jamaica,JMEA,,sanmerna@sppljm.com,8769373881,,"Packaging, Paper, and Printing",,,,"Manufactures Tissue, Napkins, Hand Towel",,https://jmea.org/listing/sanmerna-paper-products-limited/,
Sashpet Limited,Jamaica,JMEA,,info@sashpet.com,8766489137,,Chemicals and Pharmaceuticals,,,,"Local Manufacturer Of Pet Products. All-Natural Dog Treats, Shampoos And Other All-Natural Pet Consumables. Our Products Can Be Found In Leading Supermarkets Islandwide As well As On Our Website.",,https://jmea.org/listing/sashpet-limited/,
SCC Small Farmers Coffee Corporative Limited,Jamaica,JMEA,,envogreen2000@yahoo.com,8768433554,,Food and Tobacco,,,,Manufactures Blue Mountain coffee,,https://jmea.org/listing/scc-small-farmers-coffee-corporative-limited/,
Scientific Research Council,Jamaica,JMEA,,joanm@src-jamaica.org,8769772143,,Professional Services,,,,Provides Scientific Research Information,,https://jmea.org/listing/scientific-research-council/,
Scotiabank (Jamaica)/ The Bank of Nova Scotia,Jamaica,JMEA,,morris.nelson@scotiabank.com,8769320299,,Professional Services,,,,"Provides Banking Services, Loans, Credit Cards",,https://jmea.org/listing/scotiabank-jamaica-the-bank-of-nova-scotia/,
Seaboard Freight & Shipping Jamaica Ltd.,Jamaica,JMEA,,seaboardja@seaboardjamaica.com,8769230054,,Professional Services,,,,Provides Logistics Service,,https://jmea.org/listing/seaboard-freight-shipping-jamaica-ltd/,
Seal Sprayed Solutions Limited,Jamaica,JMEA,,sealspray@cwjamaica.com,8769686239,,Chemicals and Pharmaceuticals,,,,Provides Spray Polyurethane Foam (SPF) Systems For Waterproofing And Insulation,,https://jmea.org/listing/seal-sprayed-solutions-limited/,
Seaside Dutchie at Cole’s Island,Jamaica,JMEA,,fatchefproducts@yahoo.com,8763834858,,Food and Tobacco,,,,"Manufactures Jerk Pumpkin Barbeque Sauce, Jerk Pumpkin With Sorrel Sauce, Jerk Seasoning, Mango Ginger Salad Dressing, Guava Salad Dressing",,https://jmea.org/listing/seamaala/,
Securys,Jamaica,JMEA,,junior.darrell@securys.com.jm,8764292966,,Professional Services,,,,Data Protection,,https://jmea.org/listing/securys/,
Select Window Jamaica Limited,Jamaica,JMEA,,info@selectwindowjm.com,8766196742,,Rubber and Plastic,,,,Provides UPVC Windows And Doors,,https://jmea.org/listing/select-window-jamaica-limited/,
Senior Accounting Services Limited,Jamaica,JMEA,,senioracctservices@gmail.com,8766651210,,Professional Services,,,,"Provides Taxation, Accounting And Business Services",,https://jmea.org/listing/senior-accounting-services-limited/,
Seprod Limited,Jamaica,JMEA,,corporate@seprod.com,8769221220,,Beverages,,,,"Manufactures Milks, Flour, Juices, Milk Based Beverages, Biscuits And Cookies, Condensed Milk, Cereals etcClose",,https://jmea.org/listing/seprod-limited/,
Serge Dairies Limited- Seprod Group of Companies,Jamaica,JMEA,,contact@seprod.com,8769221220,,Food and Tobacco,,,,"Manufactures Pasteurized Milk Products, Drinks, UHT Milk Products, UHT Juices And Drinks.",,https://jmea.org/listing/serge-dairies-limited-seprod-group-of-companies/,
Shavout International Holdings Company Limited,Jamaica,JMEA,,shavuotfarms@gmail.com,8768188292,,Food and Tobacco,,,,"Manufactures Herbal Teas, Herbal Products, Spices(Powdered Form), Jamaica Black Castor Oil",,https://jmea.org/listing/shavout-international-holdings-company-limited/,
Sherwin Williams (W.I.) Limited,Jamaica,JMEA,,iforbes@sherwin-williams.com.jm,8769842787,,Food and Tobacco,,,,"Provides Paints, Varnishes, Thinners, Primers, Putties And Fillers",,https://jmea.org/listing/sherwin-williams-w-i-limited/,
Shevielle Naturals,Jamaica,JMEA,,shevielle@gmail.com,8765379268,,Chemicals and Pharmaceuticals,,,,Manufacturers Of Naturopathic – Skincare And Haircare Products,,https://jmea.org/listing/shevielle-naturals/,
Shipco Transport Jamaica Limited,Jamaica,JMEA,,rmatthews@shipco.com,8766139193,,Professional Services,,,,Trade Facilitator. LCL/FCL/AIR Import/Export the WORLD,,https://jmea.org/listing/shipco-transport-jamaica-limited/,
Shipping Association of Jamaica,Jamaica,JMEA,,trevorr@jamports.com,8769233491,,Professional Services,,,,Provides Shipping And Brokerage Services,,https://jmea.org/listing/shipping-association-of-jamaica/,
